Relative_Time,Strain_CH1,Strain_CH2,Strain_CH3,Strain_CH4,Strain_CH5,Strain_CH6,Strain_CH7,Strain_CH8,Force_CH9,Force_CH10,Force_CH11,Force_CH12,Force_CH13,Force_CH14,Force_CH15,Force_CH16,Force_CH17,Force_CH18,Force_CH19,Force_CH20,Force_CH21,Force_CH22,Force_CH23,Force_CH24,Force_CH25,Force_CH26,Force_CH27,Force_CH28,Force_CH29,Force_CH30,Force_CH31,Force_CH32,Force_CH33,Force_CH34,Force_CH35,Force_CH36,Force_CH37,Force_CH38,Force_CH39,Force_CH40,Force_CH41,Force_CH42,Force_CH43,Force_CH44,Force_CH45,Force_CH46,Force_CH47,Force_CH48,Force_CH49,Force_CH50,Force_CH51,Force_CH52,Force_CH53,Force_CH54,Force_CH55,Force_CH56,Force_CH57,Force_CH58,Force_CH59,Force_CH60,Force_CH61,Force_CH62,Force_CH63,Force_CH64,Tribo_CH1,Tribo_CH2,Tribo_CH3,Tribo_CH4,Tribo_CH5,Tribo_CH6,Tribo_CH7,Tribo_CH8
0.0,1381.4731,1221.6385,1541.792,1524.7417,1450.273,1461.1631,1375.7355,1531.8071,2527.0933,1951.6368,2415.3613,1957.9297,2766.4695,2623.2,1381.1448,1573.0986,2664.6323,2103.7256,2751.3499,2760.1904,2858.882,2501.6946,1506.1741,2838.4429,979.97455,2364.0269,77.36565,1284.935,2448.6785,2032.8076,32.457256,2430.3418,37.139683,43.818172,25.818548,35.537033,26.284386,2282.38,2502.1304,2036.1564,389.20444,282.12863,144.65271,37.58391,1597.1971,2373.6167,2101.977,2648.2847,2119.7744,2299.6475,1676.0298,1945.7743,2670.6426,2219.9143,2111.6548,2530.4734,1900.2417,2199.642,554.7902,2440.8027,2338.3694,180.10938,2045.947,2441.6858,11.675148,9.755296,0.09745586,3.7606387,9.742676,4.9586496,6.611556,7.4180646
0.03333333333333333,1382.0454666666665,1221.4999333333333,1542.5528333333332,1525.1929333333333,1450.5942666666667,1461.2757333333332,1376.1066,1531.9786,2528.348833333333,1952.8441333333333,2418.2592666666665,1958.0838333333331,2766.5959666666668,2623.4822666666664,1381.2769666666668,1574.0148666666664,2664.7624333333333,2103.7472333333335,2751.4983,2760.3339333333333,2859.0352333333335,2512.563333333332,1506.7896,2838.5883,980.0534666666667,2364.7915,77.37621,1284.9205333333332,2449.214233333333,2032.9487666666666,32.44938,2430.7103666666667,37.137129333333334,43.83485566666666,25.814669,35.543334333333334,26.276592,2281.7484,2502.0363,2037.8649666666665,388.7018466666667,282.1851433333333,144.64441000000002,37.59057,1598.1372999999999,2372.1685333333335,2102.0017000000003,2648.945533333333,2120.4388,2300.0635,1676.5607999999997,1945.8797666666667,2670.9965666666667,2221.002933333333,2111.6331999999998,2530.7478,1900.7776666666666,2199.5344666666665,563.7581999999989,2441.016333333333,2336.1917333333336,180.12656,2044.9546666666668,2440.613,11.987647333333356,10.44730566666672,-1.0840980000000902,3.84448353333334,8.338102333333225,5.216250266666687,6.630061433333335,7.63614043333335
0.06666666666666667,1382.6477000000002,1221.4483333333335,1547.896966666667,1525.4297666666666,1450.8133333333333,1461.4268666666667,1376.4984333333334,1532.2218666666668,2529.4059,1953.5814333333333,2420.6703000000007,1962.8112333333338,2766.7517666666668,2623.689433333333,1380.9600999999998,1574.8022666666666,2664.9175,2103.8056333333334,2751.6782333333335,2760.4804333333336,2859.2037333333333,2522.786600000001,1507.3759,2838.7619,980.2818866666668,2365.535533333333,77.374545,1284.9905333333334,2450.2808,2033.1368666666667,32.455456,2431.0785333333333,37.12789599999999,43.84256666666666,25.81828666666666,35.543028666666665,26.272345333333327,2281.2901333333334,2501.4503666666665,2040.8488000000004,388.32293666666664,282.21208666666666,144.64669999999998,37.604323333333326,1598.1606,2370.9455,2102.047666666667,2649.555733333333,2120.844866666667,2300.3701,1676.6588,1946.1151,2671.325333333333,2221.702566666667,2111.6374333333333,2531.205933333333,1901.3447,2199.645,582.192700000002,2441.2914,2334.0508,180.18043666666668,2043.9667666666662,2439.784,12.398829666666714,11.357844333333437,-2.638774333333512,3.9548054666666794,6.489979266666454,5.555197833333373,6.654410600000003,7.9230824666667
0.1,1383.2883,1221.4989,1549.1588,1525.5977,1451.0392,1461.6685,1376.9198,1532.5645,2530.4707,1954.3888000000002,2424.741000000001,1968.278800000001,2766.9663,2623.894,1380.8297,1575.4418000000003,2665.056,2103.7373,2751.84,2760.6384,2859.3984,2532.061000000001,1507.907,2838.9404,980.4881,2366.0935,77.38858,1285.0576,2451.8665000000005,2033.5958,32.446846,2431.4565,37.131104,43.85858,25.819367999999994,35.53877,26.269716,2281.729,2500.8755,2042.4456,388.1291499999999,282.1971,144.64801,37.622176999999986,1597.532,2369.9636,2102.0098,2650.2356,2121.1782,2300.6812,1676.4294,1946.2804,2671.6597,2222.0757,2111.6453,2531.5425,1901.8839,2199.797,601.5834000000036,2441.6028,2332.515,180.2247,2041.8965,2439.0962,12.75497200000012,8.622874999999667,-0.5110822999996523,3.7313680000000056,9.315260000000137,5.392156600000201,6.619343000000011,6.397865999999802
0.13333333333333333,1383.8860000000002,1221.5856666666668,1549.2706333333333,1525.6938666666667,1451.2353666666666,1461.8802,1377.3057333333334,1532.8891,2531.4793333333337,1954.8334333333332,2427.561,1970.9835000000003,2767.1178,2624.0573,1380.8802333333333,1577.0459,2665.1645000000003,2103.717466666667,2751.9624,2760.7554,2859.5242333333335,2535.436,1508.3819,2839.0508,980.5339666666667,2366.4429333333333,77.40092,1285.1964666666668,2452.7559333333334,2033.9265333333333,32.440346,2431.7752,37.13189333333333,43.86631,25.804794,35.546497,26.27549,2282.5956,2500.0871,2041.4915666666666,387.9537466666667,282.16228333333333,144.65058333333334,37.611546,1596.4084333333333,2368.8370666666665,2102.003,2650.9910666666665,2121.2439999999997,2300.8446,1676.6829,1946.5295,2671.8846666666664,2222.155166666667,2111.6348333333335,2531.846966666667,1902.3590333333334,2199.7488,625.5516566666681,2441.951666666667,2331.2954666666665,180.24753,2039.6628666666663,2438.2718,14.039156000000082,8.161499000000092,1.9948612000001795,4.280169333333419,11.071327000000215,5.607197199999944,6.566367000000006,6.075154933333373
0.16666666666666666,1384.4624666666666,1221.6686,1562.7482666666667,1525.7853333333335,1451.4026333333334,1462.0368666666668,1377.6618,1533.1571000000001,2532.4042,1955.2655,2430.8414,1975.6054000000001,2767.130266666667,2624.1596666666665,1380.7444333333333,1577.3687333333335,2665.252933333333,2103.7635333333333,2752.05,2760.8316666666665,2859.5862,2535.9494333333337,1508.7722333333334,2839.0688,980.5219933333333,2366.4856,77.40792833333333,1285.2729000000002,2453.1396666666665,2034.0985,32.44360666666667,2432.0023333333334,37.13038,43.860535,25.793322666666665,35.55041,26.27473133333333,2284.2150666666666,2499.167066666667,2041.8044666666667,387.67175000000003,282.07981666666666,144.64864333333333,37.611546,1596.1152333333334,2367.7068666666664,2102.0082,2651.2501,2121.1936333333333,2300.851333333333,1676.7537333333332,1946.7438,2671.982233333333,2222.0374666666667,2111.5854333333336,2532.0923333333335,1902.7607,2199.6574666666666,660.25951,2442.183666666667,2330.0806000000002,180.25907333333333,2038.4581,2437.2260666666666,12.28174333333376,7.2889282333334,5.90399266666699,4.460353033333342,13.81701333333346,4.232826133333296,6.571962966666647,5.435877966666689
0.2,1384.9906,1221.7407,1562.648,1525.9043,1451.6118,1462.2045,1378.0111,1533.4034,2533.1626,1955.3601,2434.4247999999993,1981.2500999999995,2767.1663,2624.306,1381.0146,1578.3577999999998,2665.2463,2103.6575,2752.102,2760.8752,2859.6736,2537.6963,1509.1687,2839.1487,980.5014,2366.5498,77.413315,1285.4178,2453.1921,2034.2168,32.444225,2432.236,37.12271,43.854828,25.798801,35.553345,26.261925000000005,2286.5155999999997,2498.5203,2043.2097999999999,387.24268,282.0432,144.64423,37.62795,1592.7223000000001,2366.994,2101.9424,2651.3665,2121.0552,2300.8906,1676.4777,1946.93,2672.0876,2221.902,2111.5825,2532.3496,1903.1688,2199.7798,680.0577999999973,2442.3984,2329.4338,180.31047,2037.9656,2436.9424,11.352514999999762,8.961315000000056,0.47691953000026294,4.682845599999977,8.229962000000167,6.014742400000001,6.586083000000019,7.412071699999947
0.23333333333333334,1385.5203333333334,1221.8867333333333,1562.5532333333333,1525.9985333333334,1451.8298666666667,1462.3588333333335,1378.3432,1533.6214,2533.3897333333334,1955.3042,2438.3242999999998,1987.2128666666665,2767.1052666666665,2624.4122666666667,1381.1829333333333,1579.6539,2665.227,2103.686366666667,2752.1102,2760.882466666667,2859.6891333333333,2539.5050666666666,1509.5087666666666,2839.180066666667,980.4984566666666,2366.7339666666667,77.40647,1285.5418666666667,2453.4539333333337,2034.0637333333332,32.448233333333334,2432.4103333333333,37.11735,43.853848,25.794985,35.56019,26.264227333333334,2289.139133333333,2497.9369666666666,2043.1213666666667,386.99217,282.07687,144.64348999999999,37.666036,1590.6557333333333,2366.3647666666666,2102.0163333333335,2651.4052333333334,2120.902,2300.851666666667,1676.4092666666668,1947.0962000000002,2672.100266666667,2221.7107,2111.6118333333334,2532.6808333333333,1903.4222,2199.817466666667,705.7128666666661,2442.6014666666665,2329.668133333333,180.38992000000002,2037.4510666666667,2437.0615666666667,16.07565133333315,5.9457553333334,2.737800599999963,4.693907700000018,10.203111000000007,4.372619333333342,6.589736166666662,5.0196136000000955
0.26666666666666666,1386.1065333333333,1222.1237,1562.3204666666666,1526.1066999999998,1452.0999333333334,1462.5270666666668,1378.6665333333333,1533.8472,2533.109566666667,1955.3472333333334,2442.962066666667,1991.3242,2767.0719,2624.478333333333,1381.1891333333333,1580.6012666666668,2665.3127,2103.762,2752.1766000000002,2760.9636,2859.740333333333,2545.1596333333337,1509.8354,2839.212633333333,980.4336466666666,2367.0866666666666,77.41640666666666,1285.6659,2453.5709333333334,2033.8476,32.45208233333333,2432.5877666666665,37.12366,43.858075666666664,25.79619333333333,35.573504,26.263375333333332,2291.1784000000002,2497.3264,2042.8803333333333,387.1261,282.07468,144.64795,37.70126233333333,1589.4591333333333,2365.734266666667,2102.0245666666665,2651.5117,2120.9713666666667,2300.8043666666667,1676.9162666666666,1947.0575666666666,2672.134666666667,2221.7334,2111.545633333333,2532.8149000000003,1903.6605333333332,2199.8499333333334,743.2884666666681,2442.7702666666664,2329.9884666666667,180.50134,2037.8503333333335,2437.295,20.168881666666685,7.2601266666666255,0.17386961666649592,4.192044833333338,6.8361378000000625,4.598654066666623,6.5679056666666735,5.49113813333339
0.3,1386.5953,1222.351,1561.7706,1526.1611,1452.3335,1462.6924,1378.9828,1534.0569,2532.8633,1955.5121,2447.0051000000003,1993.2291000000002,2766.9922,2624.4739,1381.2649,1582.3107000000002,2665.3145,2103.7393,2752.161,2760.9465,2859.735,2551.1777000000006,1510.1147,2839.2153,980.35974,2367.3499,77.42467,1285.6876,2453.6724,2033.6051,32.460472,2432.7441,37.12836,43.848106,25.80265,35.581512,26.271733999999995,2293.317,2497.8408,2043.2211,387.3416000000001,282.01425,144.64325,37.754795,1588.419,2365.376,2102.048,2651.6262,2121.0322,2300.6785,1677.5082,1946.8827,2672.0781,2221.6335,2111.651,2533.0798,1903.8856,2199.996,793.0374000000045,2442.934,2330.3535,180.60548,2037.953,2437.8386,19.11970899999996,7.089094600000378,0.9730746999996204,3.857355599999984,7.752419499999181,4.81172600000023,6.571287599999949,6.495450500000109
