Relative_Time,Strain_CH1,Strain_CH2,Strain_CH3,Strain_CH4,Strain_CH5,Strain_CH6,Strain_CH7,Strain_CH8,Force_CH9,Force_CH10,Force_CH11,Force_CH12,Force_CH13,Force_CH14,Force_CH15,Force_CH16,Force_CH17,Force_CH18,Force_CH19,Force_CH20,Force_CH21,Force_CH22,Force_CH23,Force_CH24,Force_CH25,Force_CH26,Force_CH27,Force_CH28,Force_CH29,Force_CH30,Force_CH31,Force_CH32,Force_CH33,Force_CH34,Force_CH35,Force_CH36,Force_CH37,Force_CH38,Force_CH39,Force_CH40,Force_CH41,Force_CH42,Force_CH43,Force_CH44,Force_CH45,Force_CH46,Force_CH47,Force_CH48,Force_CH49,Force_CH50,Force_CH51,Force_CH52,Force_CH53,Force_CH54,Force_CH55,Force_CH56,Force_CH57,Force_CH58,Force_CH59,Force_CH60,Force_CH61,Force_CH62,Force_CH63,Force_CH64,Tribo_CH1,Tribo_CH2,Tribo_CH3,Tribo_CH4,Tribo_CH5,Tribo_CH6,Tribo_CH7,Tribo_CH8
0.0,1425.0173,1231.8402,1512.466,1517.8665,1413.2694,1429.5933,1446.9799,1568.2715,2639.055,1971.5005,2572.1072,2121.4404,2763.535,2621.1018,1379.9324,1572.7167,2664.8162,2104.2402,2751.435,2760.2346,2858.8289,2304.741,1549.9856,2838.222,978.8034,2341.612,78.76716,1282.2385,2483.863,2069.6345,33.792145,2398.169,38.51205,44.962082,27.094637,36.91243,29.784132,2220.727,2488.3406,1897.8138,401.49896,276.04382,145.94734,38.59164,1558.8408,2312.9045,2102.4895,2682.3936,2106.2568,2271.3503,1649.3375,1881.8907,2658.96,2285.0264,2111.911,2520.5955,1844.3694,2176.7793,55.31937,2359.2188,2318.251,181.11665,2086.017,2369.0845,16.558922,5.3166,1.8928276,3.7194917,7.5192037,8.291752,6.581275,6.545992
0.03333333333333333,1424.9236,1232.1545333333333,1512.4642,1518.1507,1413.4592,1429.7011666666667,1447.3398,1568.5149,2639.1471666666666,1971.6580333333334,2572.0844666666667,2121.3311999999996,2763.5110666666665,2621.0768,1380.1825333333334,1573.2879333333333,2664.7596,2104.0769666666665,2751.3792,2760.1717,2858.7973666666667,2309.4505999999997,1550.2487666666666,2838.1997333333334,978.6683333333333,2342.134,78.77459333333333,1282.3716666666667,2483.556466666667,2069.4374333333335,33.791545,2398.1797666666666,38.519875,44.966026,27.099148000000003,36.925246666666666,29.697140000000008,2220.4660666666664,2488.8141,1898.3715333333332,401.5270866666667,277.96400666666653,145.95279,38.588863,1559.7956333333332,2312.6403,2102.3161333333333,2682.4634,2106.4488666666666,2271.550366666667,1651.4337999999998,1881.9654333333333,2659.085866666667,2285.1071666666667,2111.804333333333,2521.246,1844.7659666666666,2176.9420666666665,55.325016,2359.4435,2318.3106666666667,181.07896,2087.3422666666665,2369.7929666666664,14.975738999999983,5.4264493999999575,2.2217675000000696,1.949526699999866,8.166044333333373,8.39230933333328,6.569138000000007,2.8383033333330365
0.06666666666666667,1424.8819333333333,1232.425,1512.5523333333333,1518.4904,1413.6192333333333,1429.8547666666666,1447.6862666666666,1568.7564,2639.242,1971.8595333333333,2572.2199333333333,2121.1953333333336,2763.507466666667,2621.0562,1379.8726000000001,1573.7697333333333,2664.6988333333334,2103.8305666666665,2751.33,2760.1251,2858.775,2310.566766666669,1550.5320666666667,2838.1700333333333,978.5703666666667,2342.4990666666667,78.777916,1282.4400333333333,2483.4925,2069.2615333333333,33.79776033333333,2398.2105333333334,38.51854866666666,44.982565666666645,27.100936333333323,36.92856833333333,29.61054666666668,2220.2576666666664,2489.29,1899.0692999999999,401.45289333333335,279.65435666666633,145.94695333333334,38.60204033333333,1560.0961999999997,2312.8270333333335,2102.1366,2682.475966666667,2106.7503666666667,2271.7714666666666,1653.0518999999997,1881.8695,2659.2494,2285.3643666666667,2111.674,2521.7522,1845.1970333333331,2177.1803999999997,55.36155833333332,2359.487633333333,2317.2591333333335,181.04057666666668,2088.2744999999995,2370.310266666667,20.68315033333175,6.331502933332563,-0.6720086266657438,-3.007690599998473,5.554597066666996,9.124900333332484,6.626302466666667,2.1789296666661393
0.1,1424.8876,1232.6908,1513.0027,1518.8732999999997,1413.7667,1430.0342,1448.0018,1569.0035,2639.3403,1972.2122999999997,2572.9914999999996,2121.2546,2763.481,2621.0486,1379.4124,1574.1345,2664.7188,2103.991,2751.3435,2760.1333,2858.7468,2304.0893999999957,1550.8025,2838.1382,978.4788,2342.8872,78.77707000000001,1282.4591,2483.7695,2069.0369,33.79135500000002,2398.1929,38.51605599999999,44.98650000000001,27.093974999999983,36.917255000000004,29.352934000000925,2219.9182,2489.6873,1899.5840999999998,401.63187,281.6098599999995,145.94556,38.584194000000004,1560.8843999999997,2312.6174,2102.237,2682.4805,2107.0767,2271.9392,1654.4821999999997,1881.5588,2659.4363,2285.6143,2111.7192,2522.2122,1845.5018,2177.4595,55.394225999999996,2359.6038,2316.5842,180.96288000000004,2091.455299999999,2370.6428,20.932152000002223,11.131645999999739,0.06429323999717164,-6.465368700001394,9.888245999998512,14.618780000000573,6.553242700000015,-3.7750017999976984
0.13333333333333333,1424.9087,1232.9520333333332,1516.5721999999978,1519.2469999999998,1413.9218666666668,1430.2441999999999,1448.3117333333332,1569.2466333333332,2639.2283666666667,1972.3137,2573.4215999999997,2121.2722,2763.4654333333333,2621.0335,1379.0101333333334,1574.5661999999998,2664.6916333333334,2103.953266666667,2751.3164,2760.1153666666664,2858.7210333333333,2316.060133333331,1551.0843333333332,2838.0964,978.3162666666667,2343.4006666666664,78.77236,1282.4688999999998,2484.1368666666667,2068.8652666666667,33.79485866666668,2398.213733333333,38.52731866666667,44.98787533333334,27.096813,36.915394,27.670619333333345,2219.4465333333337,2490.011066666667,1899.9852666666666,401.5277366666667,283.5669099999996,145.93687,38.57516400000001,1561.2546333333332,2311.954333333333,2102.2041666666664,2682.4896,2107.370733333333,2272.1165333333333,1655.5997333333332,1881.2864,2659.6639999999998,2285.8452333333335,2111.7375,2522.5524333333333,1845.7592333333332,2177.6619333333333,55.404322333333326,2359.7391000000002,2316.2327333333333,180.84803333333335,2095.922833333332,2370.8280666666665,13.528047333334088,8.622842000000839,7.737846000000339,0.6345173466650835,7.385453533335426,9.81528233333432,6.590464933333377,-0.11679959566778644
0.16666666666666666,1424.9336,1233.1671333333334,1526.3144333333335,1519.5829666666666,1414.0653333333332,1430.4644666666668,1448.5488333333333,1569.4419666666665,2639.1385333333333,1972.5388,2573.770833333333,2121.0841333333333,2763.3799333333336,2620.9715333333334,1378.6566,1575.1412333333333,2664.548333333333,2103.6612666666665,2751.228133333333,2760.0093333333334,2858.6466666666665,2322.9198,1551.2631000000001,2837.9845333333333,978.1868333333333,2343.953233333333,78.76793833333333,1282.406,2484.3027,2068.643,33.78675,2398.1716333333334,38.533184999999996,44.98448,27.102439333333333,36.91249,27.668139,2219.115866666667,2490.3438,1900.1138333333333,401.23340666666667,285.6785366666667,145.9238,38.579433,1562.2699,2311.4598666666666,2101.9521333333337,2682.4807666666666,2107.467666666667,2272.2415,1656.1627333333333,1881.0330000000001,2659.7867,2285.9772,2111.542033333333,2522.8882,1846.0800333333334,2177.9982,55.419674,2359.9382333333333,2316.1132666666667,180.70813333333334,2098.3436666666666,2370.6553,7.121830900000122,7.541135166667019,8.641960333332902,8.590266999999375,0.011980988999352363,6.860267500000314,6.615661999999939,0.32148586666688206
0.2,1424.9692,1233.313,1526.429,1519.8938,1414.2097,1430.6932,1448.7354,1569.606,2639.0664,1972.7592,2573.777,2121.1287,2763.274,2620.9106,1378.3497,1575.0568,2664.5261,2103.8264,2751.189,2759.9512,2858.5574,2326.6425999999997,1551.4008,2837.8914,978.10565,2344.4646,78.77514,1282.3185,2484.523,2068.4592,33.772396,2398.1746,38.532368,44.984795,27.102335,36.899906,27.661577,2218.9045,2490.6462,1899.9507,400.9079300000001,288.0315599999998,145.92357,38.573658,1562.5468,2311.0146,2102.063,2682.4717,2107.6465,2272.3125,1655.4363,1880.7281,2659.9404,2286.1057,2111.5652,2523.135,1846.5101,2178.2747,55.44047499999999,2360.1562,2315.9177,180.58376000000004,2101.0375999999997,2370.5225,15.452257999999631,5.632697600000002,7.615548000000432,9.238576999999978,0.2796562300004503,6.135995999999901,6.605266599999996,3.863267199999219
0.23333333333333334,1425.1218,1233.4829,1526.4985,1520.1319666666668,1414.3614666666667,1430.8934333333332,1448.9443999999999,1569.7836333333332,2638.9458666666665,1973.0097999999998,2573.3447333333334,2121.1468999999997,2763.1914,2620.8330666666666,1378.1087,1574.4866666666667,2664.495,2103.8389666666667,2751.1284,2759.8904,2858.5066,2323.7379333333342,1551.5255666666667,2837.8135666666667,978.12996,2345.0335999999998,78.77161666666666,1282.2286000000001,2484.6740666666665,2068.2853999999998,33.770504,2398.1648,38.540556666666674,44.995552,27.109652666666673,36.90428066666667,27.663281333333337,2218.1471333333334,2490.8602666666666,1899.719,400.2204966666668,290.4630366666665,145.92785999999998,38.591167,1562.2339333333332,2310.771866666667,2102.0639,2682.3973,2107.8901333333333,2272.3723333333332,1654.6332666666667,1880.5232333333333,2660.0582,2286.2556,2111.5674333333336,2523.491833333333,1846.9989666666665,2178.622,55.474163,2360.5659333333333,2315.812933333333,180.4588366666667,2104.725733333333,2370.5842,13.0012536666669,3.9369234000000803,6.357948999999919,10.350146333333324,-0.5843894333334618,6.5917248999999725,6.604101499999999,9.871857999999968
0.26666666666666666,1425.2275,1233.6759666666667,1526.6753,1520.3582999999999,1414.5396666666666,1431.0891666666666,1449.1518333333333,1569.9411333333335,2638.8796,1973.3328,2573.0351333333333,2121.1877,2763.1601333333333,2620.7449333333334,1377.8979,1574.3743333333334,2664.4518000000003,2103.7580666666668,2751.1058000000003,2759.8650666666667,2858.4837,2325.8526666666658,1551.6060333333335,2837.776966666667,978.1473400000001,2345.633,78.76715166666666,1282.2433,2485.0227333333332,2068.2020333333335,33.7753,2398.2764,38.52697133333333,44.99525733333333,27.100715333333316,36.898834,27.664878333333316,2217.3000333333334,2491.1273666666666,1899.8150333333333,399.31007333333355,291.7626933333331,145.91666,38.58886466666666,1563.3428666666666,2310.6539,2102.022033333333,2682.305966666667,2108.213533333333,2272.4391333333333,1653.7072333333335,1880.3266,2660.1802,2286.4827333333333,2111.599133333333,2523.8722,1847.6258666666665,2178.9473333333335,55.480444333333324,2361.1832666666664,2314.839333333334,180.3354,2108.2108666666663,2370.7976,3.498177699999924,5.005821400000069,18.180203666666955,10.707452333333352,-17.96972566666787,11.828509333333612,6.606423533333328,2.7714802333329986
0.3,1425.1812,1233.8184,1526.7448,1520.625,1414.693,1431.3118,1449.3508,1570.0907,2638.8396,1973.8739,2571.9373,2121.182,2763.1245,2620.715,1377.6455,1574.0746,2664.4133,2103.798,2751.0781,2759.818,2858.444,2329.8293000000003,1551.6588,2837.7468,978.1586,2346.0813,78.753845,1282.2463,2485.496,2068.1477,33.76653,2398.362,38.518486,44.98795,27.086025000000003,36.89492,27.655900000000003,2216.5195,2491.1055,1899.8812,398.5359199999999,293.1097000000001,145.91562,38.58041000000001,1563.6503,2310.7751,2102.013,2682.2102,2108.3704,2272.4836,1652.6299,1880.2798,2660.2773,2286.7312,2111.5833,2524.2712,1848.089,2179.1628,55.483597,2361.7366,2313.7158,180.2873,2109.9597,2370.9011,7.963247300000425,9.74846600000045,31.015785000001152,11.135173000000247,-60.219463000004026,22.97586400000117,6.609726999999976,-7.568596400000748
0.3333333333333333,1425.1443666666667,1233.9998666666668,1526.9114666666667,1520.9965666666667,1414.8743666666667,1431.6089666666667,1449.5675,1570.2717333333333,2638.8032333333335,1974.2741333333333,2570.8278999999998,2121.1943333333334,2763.0836666666664,2620.6485333333335,1377.7779,1573.6252,2664.3842666666665,2103.7901,2751.0677,2759.798533333333,2858.4130666666665,2335.6363,1551.7169,2837.7085666666667,978.2545,2346.5537666666664,78.74472333333334,1282.1606333333332,2486.1250666666665,2068.0868666666665,33.76656,2398.4356666666667,38.517350666666665,44.982797,27.091450666666667,36.897728,27.649275,2215.3222,2490.9947666666667,1900.1447666666666,397.7392,294.24451999999997,145.91155333333333,38.581482,1564.2096666666666,2311.097,2102.0117,2682.1096000000002,2108.671366666667,2272.5118333333335,1652.4499666666666,1880.2878333333333,2660.337666666667,2286.8396666666667,2111.5936666666666,2524.4746666666665,1848.4784333333334,2179.2686666666664,55.495868333333334,2362.1958666666665,2312.4089,180.23283,2110.459066666667,2370.7548,-0.5796329333293284,16.619088999998805,43.710088999993744,23.275501999993836,-139.33976666663656,45.3858256666605,6.603887533333269,-2.9338090666699688
0.36666666666666664,1424.9923666666666,1234.2029666666667,1527.1708333333333,1521.3028666666667,1415.0542333333333,1431.8707333333332,1449.7636,1570.4129333333333,2638.7937333333334,1974.5708333333332,2570.0236666666665,2121.205933333333,2763.0196666666666,2620.5757333333336,1378.1793666666665,1573.2159666666666,2664.342266666667,2103.7714666666666,2751.0373,2759.7575666666667,2858.3849333333333,2341.3228333333327,1551.7163666666665,2837.6768666666667,978.2975,2347.0425,78.74946333333332,1282.1313666666667,2486.7289666666666,2068.062,33.76621433333333,2398.5561666666667,38.520547333333326,44.977497,27.08475333333333,36.896582,27.658506666666664,2214.0035333333335,2490.695166666667,1900.3707,396.8787333333334,295.4771199999999,145.89562333333333,38.58302833333333,1565.7883333333332,2311.2433,2102.0286,2682.0081333333333,2108.8779,2272.522433333333,1653.1388666666667,1880.3653333333332,2660.3634666666667,2286.9347666666667,2111.6158666666665,2524.7713666666664,1848.8322666666666,2179.237633333333,55.492009333333336,2362.7282,2311.6332333333335,180.20861333333335,2111.5167,2370.4894,4.979278433327801,14.955095333335375,55.006586000004795,31.61079466666849,-168.7313866666849,59.734323333334196,6.604549466666688,6.623685466666641
0.4,1424.7982,1234.4468,1527.4272,1521.4874,1415.2228,1432.0778,1449.9546,1570.5471,2638.7551,1974.9563,2569.058,2121.2427,2762.9487,2620.4863,1378.8020999999999,1572.9071,2664.319,2103.9148,2751.0134,2759.7336,2858.3413,2347.6459999999997,1551.6879,2837.6108,978.3366,2347.4902,78.742935,1282.0787,2486.8054,2067.98,33.760662,2398.6323,38.52347,44.96262,27.081229999999994,36.89977999999999,27.655931000000006,2212.552,2490.354,1900.3834,395.9691800000004,296.71056999999985,145.90327,38.57753799999999,1568.1759999999995,2311.3276,2102.1392,2681.9229,2108.9844,2272.4807,1653.6997999999999,1880.5049,2660.332,2287.044,2111.6477,2525.1108,1849.0594,2179.0667,55.471355,2362.9705,2311.2515,180.17833,2111.649,2370.0242,34.61242299999489,13.293650000000198,37.85862400000279,27.287476000000687,-144.72583000000324,44.751220000002746,6.557996000000007,12.034675999999005
0.43333333333333335,1424.6153666666667,1234.6957,1527.6507666666666,1521.6807333333334,1415.4436333333333,1432.2994666666666,1450.1737,1570.7160333333334,2638.7195,1975.1972,2567.8931000000002,2121.177,2762.9255000000003,2620.419733333333,1379.5316,1572.9571,2664.289866666667,2103.8088000000002,2750.9869,2759.706833333333,2858.3279333333335,2345.9099666666657,1551.7157,2837.603,978.5335,2347.987,78.76253333333332,1282.0653,2487.119366666667,2067.7532,33.75908533333333,2398.7646666666665,38.514763,44.965984000000006,27.08741233333333,36.90366,27.66804466666667,2211.4446666666668,2490.070866666667,1899.9465666666667,395.1584000000001,297.49857333333324,145.90923666666666,38.585175,1571.0367333333331,2311.9084333333335,2102.061666666667,2681.842866666667,2109.1105333333335,2272.5,1654.559,1880.8166999999999,2660.3072666666667,2287.2660333333333,2111.5839,2525.3306,1849.3907666666667,2178.937266666667,55.47508,2363.0643333333333,2310.3686666666667,180.20552999999998,2111.9679,2369.4846000000002,53.8568146666633,12.546832666666797,27.348681666668508,24.706175666667118,-132.49432333333547,34.42182633333514,6.5303126666666715,15.782288333332676
0.4666666666666667,1424.423,1234.9417666666668,1527.8350666666665,1521.8257666666666,1415.6434333333334,1432.4702333333335,1450.3829333333333,1570.8633666666667,2638.689033333333,1975.4101666666666,2566.9408333333336,2121.229333333333,2762.8858999999998,2620.3878,1380.2614333333333,1572.1361666666667,2664.2573,2103.7907999999998,2750.9536,2759.6673333333333,2858.2781333333332,2352.6763999999994,1551.7396666666668,2837.5660666666668,978.7730133333333,2348.3536,78.762312,1282.0707333333332,2487.410733333333,2067.6736666666666,33.77473133333333,2398.8756,38.50985333333333,44.97848533333333,27.092585666666665,36.91482666666666,27.677686666666663,2210.3085333333333,2489.6981333333333,1899.5504333333333,394.55977333333334,298.27014999999994,145.92038,38.59355433333333,1573.2242333333334,2312.539566666667,2102.087133333333,2681.7394,2109.2667666666666,2272.4899,1655.4435666666666,1881.1290333333334,2660.2836666666667,2287.4054,2111.6297,2525.518866666667,1849.7136,2178.7401333333332,55.47273466666666,2363.1731999999997,2309.9427,180.25341333333333,2111.724133333333,2369.1024666666667,83.92617499999834,11.379931666666732,10.926899000000912,20.67289433333356,-113.38258066666772,18.282143000000897,6.487057133333336,21.637933999999674
0.5,1424.2968,1235.2273,1528.0176,1521.9781,1415.8563,1432.6211,1450.6196,1571.0575,2638.652,1975.7135,2566.0894,2121.2964,2762.913,2620.3562,1381.0137,1572.1149,2664.3528,2103.9365,2751.0261,2759.7288,2858.2883,2364.6233,1551.8379,2837.5654,978.97266,2348.927,78.77681,1282.0787,2487.9612,2067.7068,33.783657,2398.9814,38.526405,44.98079,27.079401,36.915047,27.672302,2209.0251,2489.2417,1899.263,394.0321,299.0174,145.92996,38.589085,1574.4181,2313.0115,2102.1921,2681.6663,2109.4897,2272.5515,1656.5916,1881.4565,2660.2483,2287.5598,2111.6882,2525.7556,1849.9993,2178.5198,55.45571,2363.5383,2309.7346,180.32843,2112.9697,2368.6914,104.31488,9.866318,-10.496027,11.969161,-55.59936,-4.6243763,6.5327954,24.344099
0.5333333333333333,1424.1519666666666,1235.5140999999999,1528.1159333333333,1522.0939333333333,1416.0883000000001,1432.7694666666666,1450.8320333333334,1571.2282666666667,2638.8017999999997,1976.1586666666667,2565.808266666667,2121.2134,2763.021333333333,2620.4526666666666,1381.5556333333332,1571.9035333333334,2664.348933333333,2103.7624,2751.0516,2759.7749333333336,2858.3605666666667,2383.791866666664,1551.9210666666668,2837.6494000000002,979.1488266666667,2349.5544666666665,78.77877,1282.1186333333335,2488.4387333333334,2067.799,33.797066,2399.107066666667,38.527769666666664,44.98046333333333,27.080378,36.920883,27.675268,2208.4503666666665,2488.7841333333336,1899.1580666666666,394.89396666666653,298.7097,145.92401333333333,38.588697,1575.1735666666666,2313.5655666666667,2102.0466333333334,2681.7093333333332,2109.732933333333,2272.6228,1657.5378666666668,1881.6024,2660.290233333333,2287.7714,2111.6214,2526.1661999999997,1850.2942333333333,2178.3531333333335,55.43588833333334,2364.3310666666666,2309.363,180.41217,2110.788066666667,2368.3991,108.84907166666696,12.5612480000002,-29.08322066666749,2.814274133332947,-0.03850964099938775,-8.28243666666565,6.42995586666669,16.02644733333325
0.5666666666666667,1424.0452,1235.7644666666665,1528.1577666666667,1522.1565,1416.2807333333333,1432.8719,1450.9979333333333,1571.350233333333,2638.915,1976.4234,2565.7332,2121.2121,2763.0331333333334,2620.5064333333335,1382.1001666666666,1571.9378333333334,2664.32,2103.6817333333333,2751.0238,2759.7509999999997,2858.3555333333334,2397.367933333332,1551.8853,2837.6503666666667,979.3061666666666,2350.080633333333,78.77365533333334,1282.0916333333334,2488.8474666666666,2067.8622,33.80192,2399.0999333333334,38.529024333333325,44.98838033333332,27.08003166666666,36.93057,27.680368333333323,2208.499733333333,2488.317266666667,1899.0995999999998,395.91568,298.7690133333333,145.92078,38.58159833333332,1576.0044333333333,2314.1055333333334,2102.016866666667,2681.773866666667,2109.8341,2272.6920666666665,1656.7951,1881.5907,2660.2896,2287.9180666666666,2111.6255333333334,2526.4803666666667,1850.6864999999998,2178.1978,55.42149533333333,2365.1374666666666,2309.5560666666665,180.4988633333333,2109.037333333334,2368.0304333333333,109.91425333333353,18.01158999999914,-44.545269999996414,-10.431665333330447,20.566059333329243,2.4614714666667012,6.448307866666604,18.212449666665222
